loss,L1 component,KL component,MSE component,epoch,step
1.1886569261550903,1.030931830406189,0.04361891373991966,0.11410621553659439,6,24
0.8867256045341492,0.8270469307899475,0.019397273659706116,0.04028141498565674,12,49
0.6923478841781616,0.6613507866859436,0.009265654720366001,0.021731456741690636,18,74
0.5151025056838989,0.506518542766571,0.0007210898329503834,0.007862851023674011,24,99
