training_loss,epoch,step
0.05665760114789009,60,243
0.054004233330488205,61,244
0.05630037188529968,61,245
0.05685963109135628,61,246
0.05671289563179016,61,247
0.05465540662407875,62,248
0.05673473700881004,62,249
0.05381503328680992,62,250
0.055462513118982315,62,251
0.05570055544376373,63,252
0.055831149220466614,63,253
0.053821220993995667,63,254
0.06023959815502167,63,255
0.05435553565621376,64,256
0.05471966415643692,64,257
0.053545691072940826,64,258
0.0539512038230896,64,259
0.056523825973272324,65,260
0.0547604002058506,65,261
0.056290432810783386,65,262
0.05288301408290863,65,263
0.05622154846787453,66,264
0.05401928722858429,66,265
0.05624285712838173,66,266
0.05448697507381439,66,267
0.05428781360387802,67,268
0.05562523379921913,67,269
0.05441376566886902,67,270
0.05211140587925911,67,271
0.05321691930294037,68,272
0.054941948503255844,68,273
0.053205426782369614,68,274
0.051219601184129715,68,275
0.05593372881412506,69,276
0.0542670302093029,69,277
0.05562877655029297,69,278
0.05472432076931,69,279
0.05266217142343521,70,280
0.05454133823513985,70,281
0.056271202862262726,70,282
0.050662361085414886,70,283
0.05336805433034897,71,284
0.053547024726867676,71,285
0.053567301481962204,71,286
0.049742765724658966,71,287
0.05307936295866966,72,288
0.052998315542936325,72,289
0.055867746472358704,72,290
0.05515852943062782,72,291
0.05291106551885605,73,292
0.05118569731712341,73,293
0.05016160011291504,73,294
0.051802363246679306,73,295
0.05222557112574577,74,296
0.05413207411766052,74,297
0.05416867509484291,74,298
0.0505053736269474,74,299
0.053475264459848404,75,300
0.050436556339263916,75,301
0.05185762420296669,75,302
0.05153324082493782,75,303
0.053850576281547546,76,304
0.05225161463022232,76,305
0.05085412785410881,76,306
0.05335929989814758,76,307
0.05434655398130417,77,308
0.051289938390254974,77,309
0.0521903820335865,77,310
0.05052758753299713,77,311
0.05119822919368744,78,312
0.050825297832489014,78,313
0.05211103335022926,78,314
0.04626070708036423,78,315
0.052309799939394,79,316
0.05212624743580818,79,317
0.05133609473705292,79,318
0.05226583406329155,79,319
0.053429149091243744,80,320
0.051657870411872864,80,321
0.05287696421146393,80,322
0.050452303141355515,80,323
0.05248098820447922,81,324
0.04923572018742561,81,325
0.05130805820226669,81,326
0.04923870414495468,81,327
0.051320429891347885,82,328
0.05335726588964462,82,329
0.05179181322455406,82,330
0.05050621181726456,82,331
0.05204860493540764,83,332
0.0533524826169014,83,333
0.05271657556295395,83,334
0.05206460505723953,83,335
0.05139205977320671,84,336
0.051220089197158813,84,337
0.05371657758951187,84,338
0.05009671300649643,84,339
0.05027215555310249,85,340
0.049602825194597244,85,341
0.05322575569152832,85,342
0.053428635001182556,85,343
0.05002066120505333,86,344
0.04964236915111542,86,345
0.049499645829200745,86,346
0.055747684091329575,86,347
0.05058107152581215,87,348
0.05007774755358696,87,349
0.049771856516599655,87,350
0.05289193615317345,87,351
0.04944692552089691,88,352
0.051561202853918076,88,353
0.050347596406936646,88,354
0.04994230717420578,88,355
0.049686022102832794,89,356
0.04993179067969322,89,357
0.048201799392700195,89,358
0.05407872796058655,89,359
0.050510991364717484,90,360
0.04959338158369064,90,361
0.05126703530550003,90,362
0.05266929790377617,90,363
0.05058163031935692,91,364
0.04815981909632683,91,365
0.05080622807145119,91,366
0.05386725813150406,91,367
0.0501507967710495,92,368
0.05096616968512535,92,369
0.0500466488301754,92,370
0.046163659542798996,92,371
0.0520516112446785,93,372
0.051984626799821854,93,373
0.05011041462421417,93,374
0.05003845691680908,93,375
0.051706332713365555,94,376
0.049972932785749435,94,377
0.051060259342193604,94,378
0.053246453404426575,94,379
0.049050457775592804,95,380
0.05013754591345787,95,381
0.050026148557662964,95,382
0.053452253341674805,95,383
0.05066400393843651,96,384
0.04921232536435127,96,385
0.05238351970911026,96,386
0.05025047808885574,96,387
0.04935193061828613,97,388
0.04655919596552849,97,389
0.050812624394893646,97,390
0.047125618904829025,97,391
0.04920213297009468,98,392
0.049790266901254654,98,393
0.04961911588907242,98,394
0.0526181235909462,98,395
0.04917244240641594,99,396
0.050308164209127426,99,397
0.04839285463094711,99,398
0.049885157495737076,99,399
0.050050631165504456,100,400
0.04944108426570892,100,401
0.04873747006058693,100,402
0.04593997076153755,100,403
0.0508759580552578,101,404
0.04793546348810196,101,405
0.04999717324972153,101,406
0.047406602650880814,101,407
0.04958496242761612,102,408
0.04876341298222542,102,409
0.04730843007564545,102,410
0.04646221548318863,102,411
0.04916953667998314,103,412
0.04937215521931648,103,413
0.04983774200081825,103,414
0.04887107014656067,103,415
0.051844678819179535,104,416
0.04876268655061722,104,417
0.04939248785376549,104,418
0.051208216696977615,104,419
0.048838283866643906,105,420
0.05169562250375748,105,421
0.04865776002407074,105,422
0.04790184646844864,105,423
0.048441704362630844,106,424
0.04902486130595207,106,425
0.04758821055293083,106,426
0.05022924020886421,106,427
0.048473332077264786,107,428
0.0491945818066597,107,429
0.04898728430271149,107,430
0.048643749207258224,107,431
0.046873241662979126,108,432
0.04747887700796127,108,433
0.0466911680996418,108,434
0.04706786200404167,108,435
0.049648016691207886,109,436
0.04862600564956665,109,437
0.04731479659676552,109,438
0.044873934239149094,109,439
0.0489167645573616,110,440
0.04948960244655609,110,441
0.04696403443813324,110,442
0.04870079830288887,110,443
0.046947892755270004,111,444
0.04943311586976051,111,445
0.04909062385559082,111,446
0.044766418635845184,111,447
0.047604288905858994,112,448
0.048496220260858536,112,449
0.04528401046991348,112,450
0.04689544066786766,112,451
0.04777481034398079,113,452
0.046751052141189575,113,453
0.04803905636072159,113,454
0.04522394761443138,113,455
0.0472116693854332,114,456
0.04750053957104683,114,457
0.04946761950850487,114,458
0.048266299068927765,114,459
0.04661707952618599,115,460
0.04601592570543289,115,461
0.04723919928073883,115,462
0.04436793923377991,115,463
0.047443099319934845,116,464
0.04690539836883545,116,465
0.04714188352227211,116,466
0.04786882549524307,116,467
0.04718129709362984,117,468
0.04713388904929161,117,469
0.0481952540576458,117,470
0.04479589685797691,117,471
0.04613680765032768,118,472
0.04724564775824547,118,473
0.04633992910385132,118,474
0.05019422620534897,118,475
0.048174548894166946,119,476
0.04459470510482788,119,477
0.04661519080400467,119,478
0.0496966615319252,119,479
0.04651450365781784,120,480
0.04421554505825043,120,481
0.04677433520555496,120,482
0.04788724705576897,120,483
0.04544533044099808,121,484
0.04642835259437561,121,485
0.04607939347624779,121,486
0.04486529529094696,121,487
0.04696871340274811,122,488
0.046322233974933624,122,489
0.04537392780184746,122,490
0.04568333551287651,122,491
0.04606239125132561,123,492
0.04829023405909538,123,493
0.04662860929965973,123,494
0.04619951546192169,123,495
0.04699935019016266,124,496
0.04652715101838112,124,497
0.04502059891819954,124,498
0.04394468665122986,124,499
0.04650657996535301,125,500
0.046191371977329254,125,501
0.04581544175744057,125,502
0.04879787936806679,125,503
0.046680085361003876,126,504
0.04655108228325844,126,505
0.04574828967452049,126,506
0.044542428106069565,126,507
0.04711082577705383,127,508
0.046115975826978683,127,509
0.04731130227446556,127,510
0.04488922283053398,127,511
0.047338057309389114,128,512
0.046281084418296814,128,513
0.047251611948013306,128,514
0.044272612780332565,128,515
0.04565364122390747,129,516
0.046599939465522766,129,517
0.04728854447603226,129,518
0.04419828578829765,129,519
0.04619310423731804,130,520
0.045857202261686325,130,521
0.045492105185985565,130,522
0.047741301357746124,130,523
0.04621928930282593,131,524
0.04568275436758995,131,525
0.04579520970582962,131,526
0.0435175783932209,131,527
0.048089638352394104,132,528
0.045939259231090546,132,529
0.04671954736113548,132,530
0.043421391397714615,132,531
0.045126765966415405,133,532
0.04535258188843727,133,533
0.04457739740610123,133,534
0.04453980177640915,133,535
0.04444074630737305,134,536
0.04480680078268051,134,537
0.04631808027625084,134,538
0.04406608268618584,134,539
0.04546188563108444,135,540
0.044668734073638916,135,541
0.04477020353078842,135,542
0.041678886860609055,135,543
0.04411105066537857,136,544
0.04488873481750488,136,545
0.044897161424160004,136,546
0.04255414009094238,136,547
0.04509085416793823,137,548
0.044202275574207306,137,549
0.04496513679623604,137,550
0.043507009744644165,137,551
0.04518292844295502,138,552
0.04499329999089241,138,553
0.043844666332006454,138,554
0.04448559507727623,138,555
0.0438384935259819,139,556
0.04395338520407677,139,557
0.04549023509025574,139,558
0.04715438187122345,139,559
0.047157470136880875,140,560
0.044686343520879745,140,561
0.045534420758485794,140,562
0.04545518755912781,140,563
0.0463145487010479,141,564
0.045867957174777985,141,565
0.04774082452058792,141,566
0.045598775148391724,141,567
0.04552228003740311,142,568
0.04352385923266411,142,569
0.044881656765937805,142,570
0.04637252539396286,142,571
0.04355581849813461,143,572
0.0435585118830204,143,573
0.042767055332660675,143,574
0.05087767168879509,143,575
0.044862665235996246,144,576
0.04259294643998146,144,577
0.043237656354904175,144,578
0.04459602013230324,144,579
0.0426509752869606,145,580
0.04378150776028633,145,581
0.04296911507844925,145,582
0.04429158568382263,145,583
0.04317690432071686,146,584
0.04321552813053131,146,585
0.04582534730434418,146,586
0.042122337967157364,146,587
0.04390399903059006,147,588
0.04421752318739891,147,589
0.041589826345443726,147,590
0.04108741134405136,147,591
0.04344255477190018,148,592
0.040790870785713196,148,593
0.041131459176540375,148,594
0.04775948077440262,148,595
0.044602762907743454,149,596
0.04289361089468002,149,597
0.04402538388967514,149,598
0.04041462764143944,149,599
0.04206005111336708,150,600
0.04369673877954483,150,601
0.04349794238805771,150,602
0.03895875811576843,150,603
0.04435335844755173,151,604
0.04342294856905937,151,605
0.04531421884894371,151,606
0.04002166539430618,151,607
0.04511237516999245,152,608
0.043082255870103836,152,609
0.04394494369626045,152,610
0.04405992478132248,152,611
0.04469806328415871,153,612
0.04679185152053833,153,613
0.04522737115621567,153,614
0.043144166469573975,153,615
0.045689988881349564,154,616
0.04523336887359619,154,617
0.044700756669044495,154,618
0.04339142143726349,154,619
0.043942395597696304,155,620
0.04458644986152649,155,621
0.04372411593794823,155,622
0.04607987776398659,155,623
0.04345487803220749,156,624
0.04454280808568001,156,625
0.04282492399215698,156,626
0.04076089337468147,156,627
0.04399121552705765,157,628
0.042963892221450806,157,629
0.04407571256160736,157,630
0.04319915920495987,157,631
0.043993476778268814,158,632
0.042070403695106506,158,633
0.04377494752407074,158,634
0.03967120498418808,158,635
0.04323050007224083,159,636
0.04170520603656769,159,637
0.043282486498355865,159,638
0.04025489464402199,159,639
0.04159524664282799,160,640
0.04361291974782944,160,641
0.042119819670915604,160,642
0.044037554413080215,160,643
0.042565129697322845,161,644
0.04255995526909828,161,645
0.04321765899658203,161,646
0.047796864062547684,161,647
0.0440363734960556,162,648
0.04244460165500641,162,649
0.04401642829179764,162,650
0.03917617350816727,162,651
0.04152103140950203,163,652
0.04293300583958626,163,653
0.044142600148916245,163,654
0.04379097372293472,163,655
0.04230737313628197,164,656
0.04191680997610092,164,657
0.042381610721349716,164,658
0.043947383761405945,164,659
0.0410577654838562,165,660
0.043237075209617615,165,661
0.04183891415596008,165,662
0.04062714800238609,165,663
0.0415022112429142,166,664
0.04139121249318123,166,665
0.041999708861112595,166,666
0.037612877786159515,166,667
0.04220660775899887,167,668
0.040179699659347534,167,669
0.04232462868094444,167,670
0.04032912105321884,167,671
0.0424887053668499,168,672
0.04092937335371971,168,673
0.0400347001850605,168,674
0.04269640892744064,168,675
0.04088221862912178,169,676
0.040197815746068954,169,677
0.04093499854207039,169,678
0.040778957307338715,169,679
0.04201808571815491,170,680
0.0440082848072052,170,681
0.04256531223654747,170,682
0.0414845310151577,170,683
0.04225461557507515,171,684
0.042692963033914566,171,685
0.04129762202501297,171,686
0.04255335032939911,171,687
0.0432705320417881,172,688
0.0423864983022213,172,689
0.04213154688477516,172,690
0.03721902146935463,172,691
0.04405752569437027,173,692
0.042990390211343765,173,693
0.04369134455919266,173,694
0.042250629514455795,173,695
0.042662739753723145,174,696
0.04218660295009613,174,697
0.04192042723298073,174,698
0.041781723499298096,174,699
0.04032355919480324,175,700
0.043100498616695404,175,701
0.04262056574225426,175,702
0.04450072720646858,175,703
0.04347092658281326,176,704
0.042042795568704605,176,705
0.0411498062312603,176,706
0.04074542969465256,176,707
0.04273843765258789,177,708
0.04067482799291611,177,709
0.040991511195898056,177,710
0.041869599372148514,177,711
0.04215770959854126,178,712
0.04188907891511917,178,713
0.04012604430317879,178,714
0.03880799561738968,178,715
0.04062092304229736,179,716
0.04159197583794594,179,717
0.039197687059640884,179,718
0.039824508130550385,179,719
0.039932042360305786,180,720
0.040195755660533905,180,721
0.03956101834774017,180,722
0.03797157481312752,180,723
0.04144984856247902,181,724
0.04071406275033951,181,725
0.041734978556632996,181,726
0.04087955504655838,181,727
0.0403510257601738,182,728
0.041054029017686844,182,729
0.03872383013367653,182,730
0.04182086139917374,182,731
0.0408165343105793,183,732
0.040245071053504944,183,733
0.03896796703338623,183,734
0.03714628517627716,183,735
0.039499737322330475,184,736
0.03978293016552925,184,737
0.039609335362911224,184,738
0.03935360535979271,184,739
0.038927458226680756,185,740
0.03975494205951691,185,741
0.039281535893678665,185,742
0.037663534283638,185,743
0.03949909284710884,186,744
0.04087097570300102,186,745
0.042902544140815735,186,746
0.04329637065529823,186,747
0.04048406332731247,187,748
0.03864683955907822,187,749
0.04007507860660553,187,750
0.040581487119197845,187,751
0.03953148052096367,188,752
0.04206430912017822,188,753
0.04170937463641167,188,754
0.04125853255391121,188,755
0.042688243091106415,189,756
0.04259959235787392,189,757
0.04408159852027893,189,758
0.04083334282040596,189,759
0.045064739882946014,190,760
0.044521164149045944,190,761
0.041400521993637085,190,762
0.04269961267709732,190,763
0.04232456535100937,191,764
0.04172836244106293,191,765
0.0396759957075119,191,766
0.03961215540766716,191,767
0.04040685296058655,192,768
0.04201113432645798,192,769
0.04083242639899254,192,770
0.040546923875808716,192,771
0.04015899449586868,193,772
0.040745191276073456,193,773
0.04105434939265251,193,774
0.03954191505908966,193,775
0.03908928856253624,194,776
0.04021367058157921,194,777
0.04043038189411163,194,778
0.040738750249147415,194,779
0.0387566052377224,195,780
0.04114886745810509,195,781
0.03796979412436485,195,782
0.03879518806934357,195,783
0.0377630852162838,196,784
0.04109448939561844,196,785
0.040652722120285034,196,786
0.038870517164468765,196,787
0.039344072341918945,197,788
0.03891535475850105,197,789
0.03906562551856041,197,790
0.03930690884590149,197,791
0.03928982838988304,198,792
0.038395337760448456,198,793
0.03754331171512604,198,794
0.03769240900874138,198,795
0.03879832103848457,199,796
0.037048593163490295,199,797
0.03935900703072548,199,798
0.037773922085762024,199,799
0.03820990398526192,200,800
0.03955803066492081,200,801
0.0392654724419117,200,802
0.04236995056271553,200,803
0.038078177720308304,201,804
0.03811395913362503,201,805
0.03904604911804199,201,806
0.03662953898310661,201,807
0.03865760937333107,202,808
0.04003851115703583,202,809
0.0382104218006134,202,810
0.038644321262836456,202,811
0.038292963057756424,203,812
0.039113059639930725,203,813
0.0383862741291523,203,814
0.03777596354484558,203,815
0.03888106346130371,204,816
0.03988638520240784,204,817
0.03722495958209038,204,818
0.04038708657026291,204,819
0.03991932421922684,205,820
0.04176097363233566,205,821
0.042075514793395996,205,822
0.044520989060401917,205,823
0.04412136599421501,206,824
0.04382754862308502,206,825
0.04144928604364395,206,826
0.0449073426425457,206,827
0.04216683283448219,207,828
0.04087982326745987,207,829
0.039096713066101074,207,830
0.03920251503586769,207,831
0.04034588858485222,208,832
0.040780916810035706,208,833
0.04093625023961067,208,834
0.03717239201068878,208,835
0.04038577899336815,209,836
0.03931472450494766,209,837
0.04056894779205322,209,838
0.039919257164001465,209,839
0.04032547026872635,210,840
0.03838244825601578,210,841
0.038591168820858,210,842
0.03772825375199318,210,843
0.037873394787311554,211,844
0.04019387066364288,211,845
0.039611686021089554,211,846
0.037806443870067596,211,847
0.03843405097723007,212,848
0.03927706182003021,212,849
0.03960614278912544,212,850
0.03826320171356201,212,851
0.037483178079128265,213,852
0.03828812018036842,213,853
0.037316806614398956,213,854
0.03813597187399864,213,855
0.03784596920013428,214,856
0.03682034835219383,214,857
0.039837636053562164,214,858
0.039165642112493515,214,859
0.038657743483781815,215,860
0.039051782339811325,215,861
0.03932221606373787,215,862
0.03856700286269188,215,863
0.03774251043796539,216,864
0.0381612554192543,216,865
0.03716966509819031,216,866
0.038415297865867615,216,867
0.03764810040593147,217,868
0.036889124661684036,217,869
0.03732273727655411,217,870
0.03941355645656586,217,871
0.03818323835730553,218,872
0.03903646022081375,218,873
0.03823133558034897,218,874
0.038498297333717346,218,875
0.037937190383672714,219,876
0.03683970123529434,219,877
0.0372164361178875,219,878
0.03731884807348251,219,879
0.03742571920156479,220,880
0.03944121301174164,220,881
0.03773590922355652,220,882
0.037656355649232864,220,883
0.03759552910923958,221,884
0.03699444234371185,221,885
0.03793305531144142,221,886
0.04141668975353241,221,887
0.03942423313856125,222,888
0.04019228368997574,222,889
0.039326563477516174,222,890
0.0403999499976635,222,891
0.040956806391477585,223,892
0.04027572646737099,223,893
0.04173669219017029,223,894
0.04582618921995163,223,895
0.04400300607085228,224,896
0.040852487087249756,224,897
0.040907278656959534,224,898
0.04096250608563423,224,899
0.040157705545425415,225,900
0.03873715177178383,225,901
0.039944976568222046,225,902
0.03771734610199928,225,903
0.0391571968793869,226,904
0.038344889879226685,226,905
0.0379425510764122,226,906
0.038630641996860504,226,907
0.03817471116781235,227,908
0.03871171921491623,227,909
0.03750428184866905,227,910
0.036017779260873795,227,911
0.03877031058073044,228,912
0.038514573127031326,228,913
0.03665013238787651,228,914
0.03591518849134445,228,915
0.03801461681723595,229,916
0.037227384746074677,229,917
0.037481967359781265,229,918
0.03447837010025978,229,919
0.03881809115409851,230,920
0.0374443382024765,230,921
0.03642407804727554,230,922
0.038249798119068146,230,923
0.03759625181555748,231,924
0.03691679984331131,231,925
0.03692023456096649,231,926
0.03655075654387474,231,927
0.03655339032411575,232,928
0.0371207594871521,232,929
0.037521347403526306,232,930
0.03900093212723732,232,931
0.037729304283857346,233,932
0.037994541227817535,233,933
0.03677196800708771,233,934
0.03593463823199272,233,935
0.037124305963516235,234,936
0.0365925133228302,234,937
0.036343418061733246,234,938
0.03350481390953064,234,939
0.03664902597665787,235,940
0.03619600459933281,235,941
0.03782609477639198,235,942
0.03621571138501167,235,943
0.03646233677864075,236,944
0.03740306198596954,236,945
0.036292560398578644,236,946
0.03903186321258545,236,947
0.037011560052633286,237,948
0.036076996475458145,237,949
0.039216265082359314,237,950
0.03485706076025963,237,951
0.03754284232854843,238,952
0.03653620183467865,238,953
0.03618888929486275,238,954
0.037964992225170135,238,955
0.03704392537474632,239,956
0.036840468645095825,239,957
0.03675702214241028,239,958
0.03406266123056412,239,959
0.03781408444046974,240,960
0.03682522475719452,240,961
0.036313239485025406,240,962
0.03528997302055359,240,963
0.03620252013206482,241,964
0.03555780649185181,241,965
0.035122498869895935,241,966
0.038468703627586365,241,967
0.03718327358365059,242,968
0.03789728879928589,242,969
0.03653661534190178,242,970
0.03805939108133316,242,971
0.036580756306648254,243,972
0.03544674813747406,243,973
0.03566320985555649,243,974
0.03779922053217888,243,975
0.03606049343943596,244,976
0.03592946380376816,244,977
0.03692424297332764,244,978
0.037252478301525116,244,979
0.03675968945026398,245,980
0.038203585892915726,245,981
0.03822314739227295,245,982
0.03647428750991821,245,983
0.038836825639009476,246,984
0.037261176854372025,246,985
0.03922215849161148,246,986
0.03975552320480347,246,987
0.04188977926969528,247,988
0.041234444826841354,247,989
0.041706185787916183,247,990
0.04161737859249115,247,991
0.03823218122124672,248,992
0.03972340747714043,248,993
0.038918737322092056,248,994
0.03986416757106781,248,995
0.037022534757852554,249,996
0.03754020482301712,249,997
0.03810785338282585,249,998
0.035705190151929855,249,999
0.037111762911081314,250,1000
0.03646264597773552,250,1001
0.03697003796696663,250,1002
0.03718224912881851,250,1003
0.037611283361911774,251,1004
0.03652605414390564,251,1005
0.03568092733621597,251,1006
0.03535308316349983,251,1007
0.036663562059402466,252,1008
0.03815840557217598,252,1009
0.03554149344563484,252,1010
0.03895305097103119,252,1011
0.0362807996571064,253,1012
0.03556849807500839,253,1013
0.0358051098883152,253,1014
0.0374942384660244,253,1015
0.03664753586053848,254,1016
0.03750009089708328,254,1017
0.03551289439201355,254,1018
0.034418027848005295,254,1019
0.03610134869813919,255,1020
0.03615773841738701,255,1021
0.03432118892669678,255,1022
0.03319460153579712,255,1023
0.03632195293903351,256,1024
0.03642607107758522,256,1025
0.03589295595884323,256,1026
0.037040531635284424,256,1027
0.036027561873197556,257,1028
0.03442997485399246,257,1029
0.03630315512418747,257,1030
0.03417696803808212,257,1031
0.03578953072428703,258,1032
0.036426760256290436,258,1033
0.034797023981809616,258,1034
0.0370301678776741,258,1035
0.03600619360804558,259,1036
0.03660954535007477,259,1037
0.03502880036830902,259,1038
0.03381609171628952,259,1039
0.034272342920303345,260,1040
0.035186272114515305,260,1041
0.03465912118554115,260,1042
0.03956018388271332,260,1043
0.03531952202320099,261,1044
0.0363592691719532,261,1045
0.03581968694925308,261,1046
0.037888720631599426,261,1047
0.03609265759587288,262,1048
0.03448767960071564,262,1049
0.03591039031744003,262,1050
0.038643963634967804,262,1051
0.034901753067970276,263,1052
0.03551900386810303,263,1053
0.0344076044857502,263,1054
0.033934932202100754,263,1055
0.03645023703575134,264,1056
0.03587948903441429,264,1057
0.03594055771827698,264,1058
0.03772806376218796,264,1059
0.03715278208255768,265,1060
0.035730838775634766,265,1061
0.035211674869060516,265,1062
0.03512532263994217,265,1063
0.036074720323085785,266,1064
0.03809996321797371,266,1065
0.0372156985104084,266,1066
0.03692791983485222,266,1067
0.03742579370737076,267,1068
0.03877703472971916,267,1069
